TIME,GEO,UNIT,NA_ITEM,Value
2005,United Kingdom,"Index, 2010=100",Real labour productivity per hour worked,96.9
2005,United Kingdom,"Index, 2010=100",Nominal unit labour cost based on persons,84.7
2006,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Nominal labour productivity per person,
2006,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Nominal labour productivity per hour worked,
2006,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Real labour productivity per person,99.7
2006,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Real labour productivity per hour worked,98
2006,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Nominal unit labour cost based on persons,91.7
2006,Belgium,"Index, 2010=100",Nominal labour productivity per person,
2006,Belgium,"Index, 2010=100",Nominal labour productivity per hour worked,
2006,Belgium,"Index, 2010=100",Real labour productivity per person,99.5
2006,Belgium,"Index, 2010=100",Real labour productivity per hour worked,97.8
2006,Belgium,"Index, 2010=100",Nominal unit labour cost based on persons,91.4
2006,Bulgaria,"Index, 2010=100",Nominal labour productivity per person,
2006,Bulgaria,"Index, 2010=100",Nominal labour productivity per hour worked,
2006,Bulgaria,"Index, 2010=100",Real labour productivity per person,89.7
2006,Bulgaria,"Index, 2010=100",Real labour productivity per hour worked,89.2
2006,Bulgaria,"Index, 2010=100",Nominal unit labour cost based on persons,71.3
2006,Czech Republic,"Index, 2010=100",Nominal labour productivity per person,
2006,Czech Republic,"Index, 2010=100",Nominal labour productivity per hour worked,
2006,Czech Republic,"Index, 2010=100",Real labour productivity per person,96.1
2006,Czech Republic,"Index, 2010=100",Real labour productivity per hour worked,96.1
2006,Czech Republic,"Index, 2010=100",Nominal unit labour cost based on persons,91.7
2006,Denmark,"Index, 2010=100",Nominal labour productivity per person,
2006,Denmark,"Index, 2010=100",Nominal labour productivity per hour worked,
2006,Denmark,"Index, 2010=100",Real labour productivity per person,100.7
2006,Denmark,"Index, 2010=100",Real labour productivity per hour worked,98.4
2006,Denmark,"Index, 2010=100",Nominal unit labour cost based on persons,86.8
2006,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Nominal labour productivity per person,
2006,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Nominal labour productivity per hour worked,
2006,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Real labour productivity per person,100.9
2006,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Real labour productivity per hour worked,98.5
2006,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Nominal unit labour cost based on persons,93.6
2006,Estonia,"Index, 2010=100",Nominal labour productivity per person,
2006,Estonia,"Index, 2010=100",Nominal labour productivity per hour worked,
2006,Estonia,"Index, 2010=100",Real labour productivity per person,96
2006,Estonia,"Index, 2010=100",Real labour productivity per hour worked,90
2006,Estonia,"Index, 2010=100",Nominal unit labour cost based on persons,75.3
2006,Ireland,"Index, 2010=100",Nominal labour productivity per person,
2006,Ireland,"Index, 2010=100",Nominal labour productivity per hour worked,
2006,Ireland,"Index, 2010=100",Real labour productivity per person,94.9
2006,Ireland,"Index, 2010=100",Real labour productivity per hour worked,91
2006,Ireland,"Index, 2010=100",Nominal unit labour cost based on persons,100.6
2006,Greece,"Index, 2010=100",Nominal labour productivity per person,
2006,Greece,"Index, 2010=100",Nominal labour productivity per hour worked,
2006,Greece,"Index, 2010=100",Real labour productivity per person,106.8
2006,Greece,"Index, 2010=100",Real labour productivity per hour worked,101.5
2006,Greece,"Index, 2010=100",Nominal unit labour cost based on persons,85.5
2006,Spain,"Index, 2010=100",Nominal labour productivity per person,
2006,Spain,"Index, 2010=100",Nominal labour productivity per hour worked,
2006,Spain,"Index, 2010=100",Real labour productivity per person,94.2
2006,Spain,"Index, 2010=100",Real labour productivity per hour worked,93.9
2006,Spain,"Index, 2010=100",Nominal unit labour cost based on persons,90.9
2006,France,"Index, 2010=100",Nominal labour productivity per person,
2006,France,"Index, 2010=100",Nominal labour productivity per hour worked,
2006,France,"Index, 2010=100",Real labour productivity per person,99.4
2006,France,"Index, 2010=100",Real labour productivity per hour worked,100
2006,France,"Index, 2010=100",Nominal unit labour cost based on persons,91.5
2006,Croatia,"Index, 2010=100",Nominal labour productivity per person,
2006,Croatia,"Index, 2010=100",Nominal labour productivity per hour worked,
2006,Croatia,"Index, 2010=100",Real labour productivity per person,111.3
2006,Croatia,"Index, 2010=100",Real labour productivity per hour worked,
2006,Croatia,"Index, 2010=100",Nominal unit labour cost based on persons,78.2
2006,Italy,"Index, 2010=100",Nominal labour productivity per person,
2006,Italy,"Index, 2010=100",Nominal labour productivity per hour worked,
2006,Italy,"Index, 2010=100",Real labour productivity per person,102.7
2006,Italy,"Index, 2010=100",Real labour productivity per hour worked,100.7
2006,Italy,"Index, 2010=100",Nominal unit labour cost based on persons,90.1
2006,Cyprus,"Index, 2010=100",Nominal labour productivity per person,
2006,Cyprus,"Index, 2010=100",Nominal labour productivity per hour worked,
2006,Cyprus,"Index, 2010=100",Real labour productivity per person,100.3
2006,Cyprus,"Index, 2010=100",Real labour productivity per hour worked,101.6
2006,Cyprus,"Index, 2010=100",Nominal unit labour cost based on persons,89.1
2006,Latvia,"Index, 2010=100",Nominal labour productivity per person,
2006,Latvia,"Index, 2010=100",Nominal labour productivity per hour worked,
2006,Latvia,"Index, 2010=100",Real labour productivity per person,94.2
2006,Latvia,"Index, 2010=100",Real labour productivity per hour worked,95.6
2006,Latvia,"Index, 2010=100",Nominal unit labour cost based on persons,80.4
2006,Lithuania,"Index, 2010=100",Nominal labour productivity per person,
2006,Lithuania,"Index, 2010=100",Nominal labour productivity per hour worked,
2006,Lithuania,"Index, 2010=100",Real labour productivity per person,89.2
2006,Lithuania,"Index, 2010=100",Real labour productivity per hour worked,89.7
2006,Lithuania,"Index, 2010=100",Nominal unit labour cost based on persons,95.1
2006,Luxembourg,"Index, 2010=100",Nominal labour productivity per person,
2006,Luxembourg,"Index, 2010=100",Nominal labour productivity per hour worked,
2006,Luxembourg,"Index, 2010=100",Real labour productivity per person,104.9
2006,Luxembourg,"Index, 2010=100",Real labour productivity per hour worked,102.5
2006,Luxembourg,"Index, 2010=100",Nominal unit labour cost based on persons,85.9
2006,Hungary,"Index, 2010=100",Nominal labour productivity per person,
2006,Hungary,"Index, 2010=100",Nominal labour productivity per hour worked,
2006,Hungary,"Index, 2010=100",Real labour productivity per person,99.3
2006,Hungary,"Index, 2010=100",Real labour productivity per hour worked,89
2006,Hungary,"Index, 2010=100",Nominal unit labour cost based on persons,89.5
2006,Malta,"Index, 2010=100",Nominal labour productivity per person,
2006,Malta,"Index, 2010=100",Nominal labour productivity per hour worked,
2006,Malta,"Index, 2010=100",Real labour productivity per person,98.3
2006,Malta,"Index, 2010=100",Real labour productivity per hour worked,95.9
2006,Malta,"Index, 2010=100",Nominal unit labour cost based on persons,89.8
2006,Netherlands,"Index, 2010=100",Nominal labour productivity per person,
2006,Netherlands,"Index, 2010=100",Nominal labour productivity per hour worked,
2006,Netherlands,"Index, 2010=100",Real labour productivity per person,100.1
2006,Netherlands,"Index, 2010=100",Real labour productivity per hour worked,99.5
2006,Netherlands,"Index, 2010=100",Nominal unit labour cost based on persons,90.7
2006,Austria,"Index, 2010=100",Nominal labour productivity per person,
2006,Austria,"Index, 2010=100",Nominal labour productivity per hour worked,
2006,Austria,"Index, 2010=100",Real labour productivity per person,100.9
2006,Austria,"Index, 2010=100",Real labour productivity per hour worked,96.4
2006,Austria,"Index, 2010=100",Nominal unit labour cost based on persons,90.7
2006,Poland,"Index, 2010=100",Nominal labour productivity per person,
2006,Poland,"Index, 2010=100",Nominal labour productivity per hour worked,
2006,Poland,"Index, 2010=100",Real labour productivity per person,89.2
2006,Poland,"Index, 2010=100",Real labour productivity per hour worked,87.8
2006,Poland,"Index, 2010=100",Nominal unit labour cost based on persons,87
2006,Portugal,"Index, 2010=100",Nominal labour productivity per person,
2006,Portugal,"Index, 2010=100",Nominal labour productivity per hour worked,
2006,Portugal,"Index, 2010=100",Real labour productivity per person,94.8
2006,Portugal,"Index, 2010=100",Real labour productivity per hour worked,95.1
2006,Portugal,"Index, 2010=100",Nominal unit labour cost based on persons,95
2006,Romania,"Index, 2010=100",Nominal labour productivity per person,
2006,Romania,"Index, 2010=100",Nominal labour productivity per hour worked,
2006,Romania,"Index, 2010=100",Real labour productivity per person,91.8
2006,Romania,"Index, 2010=100",Real labour productivity per hour worked,91.4
2006,Romania,"Index, 2010=100",Nominal unit labour cost based on persons,71.3
2006,Slovenia,"Index, 2010=100",Nominal labour productivity per person,
2006,Slovenia,"Index, 2010=100",Nominal labour productivity per hour worked,
2006,Slovenia,"Index, 2010=100",Real labour productivity per person,98.8
2006,Slovenia,"Index, 2010=100",Real labour productivity per hour worked,99.6
2006,Slovenia,"Index, 2010=100",Nominal unit labour cost based on persons,83.9
2006,Slovakia,"Index, 2010=100",Nominal labour productivity per person,
2006,Slovakia,"Index, 2010=100",Nominal labour productivity per hour worked,
2006,Slovakia,"Index, 2010=100",Real labour productivity per person,87.5
2006,Slovakia,"Index, 2010=100",Real labour productivity per hour worked,89
2006,Slovakia,"Index, 2010=100",Nominal unit labour cost based on persons,91.2
2006,Finland,"Index, 2010=100",Nominal labour productivity per person,
2006,Finland,"Index, 2010=100",Nominal labour productivity per hour worked,
2006,Finland,"Index, 2010=100",Real labour productivity per person,101.1
2006,Finland,"Index, 2010=100",Real labour productivity per hour worked,99.6
2006,Finland,"Index, 2010=100",Nominal unit labour cost based on persons,88.1
2006,Sweden,"Index, 2010=100",Nominal labour productivity per person,
2006,Sweden,"Index, 2010=100",Nominal labour productivity per hour worked,
2006,Sweden,"Index, 2010=100",Real labour productivity per person,98.4
2006,Sweden,"Index, 2010=100",Real labour productivity per hour worked,100.6
2006,Sweden,"Index, 2010=100",Nominal unit labour cost based on persons,88.6
2006,United Kingdom,"Index, 2010=100",Nominal labour productivity per person,
2006,United Kingdom,"Index, 2010=100",Nominal labour productivity per hour worked,
2006,United Kingdom,"Index, 2010=100",Real labour productivity per person,100.9
2006,United Kingdom,"Index, 2010=100",Real labour productivity per hour worked,98.7
2006,United Kingdom,"Index, 2010=100",Nominal unit labour cost based on persons,88.5
2007,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Nominal labour productivity per person,
2007,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Nominal labour productivity per hour worked,
2007,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Real labour productivity per person,100.7
2007,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Real labour productivity per hour worked,98.9
2007,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Nominal unit labour cost based on persons,92.9
2007,Belgium,"Index, 2010=100",Nominal labour productivity per person,
2007,Belgium,"Index, 2010=100",Nominal labour productivity per hour worked,
2007,Belgium,"Index, 2010=100",Real labour productivity per person,101.2
2007,Belgium,"Index, 2010=100",Real labour productivity per hour worked,99.2
2007,Belgium,"Index, 2010=100",Nominal unit labour cost based on persons,93.1
2007,Bulgaria,"Index, 2010=100",Nominal labour productivity per person,
2007,Bulgaria,"Index, 2010=100",Nominal labour productivity per hour worked,
2007,Bulgaria,"Index, 2010=100",Real labour productivity per person,93.4
2007,Bulgaria,"Index, 2010=100",Real labour productivity per hour worked,92.8
2007,Bulgaria,"Index, 2010=100",Nominal unit labour cost based on persons,77.2
2007,Czech Republic,"Index, 2010=100",Nominal labour productivity per person,
2007,Czech Republic,"Index, 2010=100",Nominal labour productivity per hour worked,
2007,Czech Republic,"Index, 2010=100",Real labour productivity per person,99.3
2007,Czech Republic,"Index, 2010=100",Real labour productivity per hour worked,100.2
2007,Czech Republic,"Index, 2010=100",Nominal unit labour cost based on persons,94.2
2007,Denmark,"Index, 2010=100",Nominal labour productivity per person,
2007,Denmark,"Index, 2010=100",Nominal labour productivity per hour worked,
2007,Denmark,"Index, 2010=100",Real labour productivity per person,99.3
2007,Denmark,"Index, 2010=100",Real labour productivity per hour worked,98.6
2007,Denmark,"Index, 2010=100",Nominal unit labour cost based on persons,91.3
