TIME,GEO,GEO_LABEL,UNIT,Value
2013,NL12,Friesland (NL),Euro per inhabitant in percentage of the EU average,105
2013,NL12,Friesland (NL),Purchasing power standard (PPS) per inhabitant,25600
2013,NL12,Friesland (NL),Purchasing power standards (PPS) per inhabitant in percentage of the EU average,96
2013,NL12,Friesland (NL),Million euro,18094
2013,NL12,Friesland (NL),Million purchasing power standard (PPS),16533
2013,NL13,Drenthe,Euro per inhabitant,27900
2013,NL13,Drenthe,Euro per inhabitant in percentage of the EU average,104
2013,NL13,Drenthe,Purchasing power standard (PPS) per inhabitant,25500
2013,NL13,Drenthe,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,95
2013,NL13,Drenthe,Million euro,13640
2013,NL13,Drenthe,Million purchasing power standard (PPS),12464
2013,NL21,Overijssel,Euro per inhabitant,31200
2013,NL21,Overijssel,Euro per inhabitant in percentage of the EU average,117
2013,NL21,Overijssel,Purchasing power standard (PPS) per inhabitant,28500
2013,NL21,Overijssel,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,107
2013,NL21,Overijssel,Million euro,35518
2013,NL21,Overijssel,Million purchasing power standard (PPS),32455
2013,NL22,Gelderland,Euro per inhabitant,32200
2013,NL22,Gelderland,Euro per inhabitant in percentage of the EU average,121
2013,NL22,Gelderland,Purchasing power standard (PPS) per inhabitant,29400
2013,NL22,Gelderland,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,110
2013,NL22,Gelderland,Million euro,65010
2013,NL22,Gelderland,Million purchasing power standard (PPS),59404
2013,NL23,Flevoland,Euro per inhabitant,29400
2013,NL23,Flevoland,Euro per inhabitant in percentage of the EU average,110
2013,NL23,Flevoland,Purchasing power standard (PPS) per inhabitant,26800
2013,NL23,Flevoland,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,100
2013,NL23,Flevoland,Million euro,11710
2013,NL23,Flevoland,Million purchasing power standard (PPS),10700
2013,NL31,Utrecht,Euro per inhabitant,45500
2013,NL31,Utrecht,Euro per inhabitant in percentage of the EU average,170
2013,NL31,Utrecht,Purchasing power standard (PPS) per inhabitant,41600
2013,NL31,Utrecht,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,155
2013,NL31,Utrecht,Million euro,56780
2013,NL31,Utrecht,Million purchasing power standard (PPS),51884
2013,NL32,Noord-Holland,Euro per inhabitant,47500
2013,NL32,Noord-Holland,Euro per inhabitant in percentage of the EU average,178
2013,NL32,Noord-Holland,Purchasing power standard (PPS) per inhabitant,43400
2013,NL32,Noord-Holland,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,162
2013,NL32,Noord-Holland,Million euro,129769
2013,NL32,Noord-Holland,Million purchasing power standard (PPS),118579
2013,NL33,Zuid-Holland,Euro per inhabitant,38600
2013,NL33,Zuid-Holland,Euro per inhabitant in percentage of the EU average,144
2013,NL33,Zuid-Holland,Purchasing power standard (PPS) per inhabitant,35300
2013,NL33,Zuid-Holland,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,132
2013,NL33,Zuid-Holland,Million euro,137698
2013,NL33,Zuid-Holland,Million purchasing power standard (PPS),125824
2013,NL34,Zeeland,Euro per inhabitant,29500
2013,NL34,Zeeland,Euro per inhabitant in percentage of the EU average,110
2013,NL34,Zeeland,Purchasing power standard (PPS) per inhabitant,27000
2013,NL34,Zeeland,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,101
2013,NL34,Zeeland,Million euro,11248
2013,NL34,Zeeland,Million purchasing power standard (PPS),10278
2013,NL41,Noord-Brabant,Euro per inhabitant,39300
2013,NL41,Noord-Brabant,Euro per inhabitant in percentage of the EU average,147
2013,NL41,Noord-Brabant,Purchasing power standard (PPS) per inhabitant,35900
2013,NL41,Noord-Brabant,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,134
2013,NL41,Noord-Brabant,Million euro,97167
2013,NL41,Noord-Brabant,Million purchasing power standard (PPS),88788
2013,NL42,Limburg (NL),Euro per inhabitant,31700
2013,NL42,Limburg (NL),Euro per inhabitant in percentage of the EU average,119
2013,NL42,Limburg (NL),Purchasing power standard (PPS) per inhabitant,29000
2013,NL42,Limburg (NL),Purchasing power standards (PPS) per inhabitant in percentage of the EU average,108
2013,NL42,Limburg (NL),Million euro,35523
2013,NL42,Limburg (NL),Million purchasing power standard (PPS),32459
2013,NLZZ,Extra-Regio NUTS 2,Euro per inhabitant, 
2013,NLZZ,Extra-Regio NUTS 2,Euro per inhabitant in percentage of the EU average, 
2013,NLZZ,Extra-Regio NUTS 2,Purchasing power standard (PPS) per inhabitant, 
2013,NLZZ,Extra-Regio NUTS 2,Purchasing power standards (PPS) per inhabitant in percentage of the EU average, 
2013,NLZZ,Extra-Regio NUTS 2,Million euro,5946
2013,NLZZ,Extra-Regio NUTS 2,Million purchasing power standard (PPS),5433
2013,AT11,Burgenland (AT),Euro per inhabitant,26100
2013,AT11,Burgenland (AT),Euro per inhabitant in percentage of the EU average,98
2013,AT11,Burgenland (AT),Purchasing power standard (PPS) per inhabitant,24000
2013,AT11,Burgenland (AT),Purchasing power standards (PPS) per inhabitant in percentage of the EU average,90
2013,AT11,Burgenland (AT),Million euro,7484
2013,AT11,Burgenland (AT),Million purchasing power standard (PPS),6878
2013,AT12,Nieder�sterreich,Euro per inhabitant,31200
2013,AT12,Nieder�sterreich,Euro per inhabitant in percentage of the EU average,117
2013,AT12,Nieder�sterreich,Purchasing power standard (PPS) per inhabitant,28700
2013,AT12,Nieder�sterreich,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,107
2013,AT12,Nieder�sterreich,Million euro,50549
2013,AT12,Nieder�sterreich,Million purchasing power standard (PPS),46455
2013,AT13,Wien,Euro per inhabitant,47300
2013,AT13,Wien,Euro per inhabitant in percentage of the EU average,177
2013,AT13,Wien,Purchasing power standard (PPS) per inhabitant,43400
2013,AT13,Wien,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,163
2013,AT13,Wien,Million euro,82904
2013,AT13,Wien,Million purchasing power standard (PPS),76190
2013,AT21,K�rnten,Euro per inhabitant,31900
2013,AT21,K�rnten,Euro per inhabitant in percentage of the EU average,119
2013,AT21,K�rnten,Purchasing power standard (PPS) per inhabitant,29300
2013,AT21,K�rnten,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,110
2013,AT21,K�rnten,Million euro,17725
2013,AT21,K�rnten,Million purchasing power standard (PPS),16289
2013,AT22,Steiermark,Euro per inhabitant,33900
2013,AT22,Steiermark,Euro per inhabitant in percentage of the EU average,127
2013,AT22,Steiermark,Purchasing power standard (PPS) per inhabitant,31200
2013,AT22,Steiermark,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,117
2013,AT22,Steiermark,Million euro,41153
2013,AT22,Steiermark,Million purchasing power standard (PPS),37820
2013,AT31,Ober�sterreich,Euro per inhabitant,38800
2013,AT31,Ober�sterreich,Euro per inhabitant in percentage of the EU average,145
2013,AT31,Ober�sterreich,Purchasing power standard (PPS) per inhabitant,35700
2013,AT31,Ober�sterreich,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,133
2013,AT31,Ober�sterreich,Million euro,55167
2013,AT31,Ober�sterreich,Million purchasing power standard (PPS),50700
2013,AT32,Salzburg,Euro per inhabitant,44700
2013,AT32,Salzburg,Euro per inhabitant in percentage of the EU average,167
2013,AT32,Salzburg,Purchasing power standard (PPS) per inhabitant,41000
2013,AT32,Salzburg,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,154
2013,AT32,Salzburg,Million euro,23796
2013,AT32,Salzburg,Million purchasing power standard (PPS),21869
2013,AT33,Tirol,Euro per inhabitant,40300
2013,AT33,Tirol,Euro per inhabitant in percentage of the EU average,151
2013,AT33,Tirol,Purchasing power standard (PPS) per inhabitant,37000
2013,AT33,Tirol,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,139
2013,AT33,Tirol,Million euro,28948
2013,AT33,Tirol,Million purchasing power standard (PPS),26604
2013,AT34,Vorarlberg,Euro per inhabitant,40300
2013,AT34,Vorarlberg,Euro per inhabitant in percentage of the EU average,151
2013,AT34,Vorarlberg,Purchasing power standard (PPS) per inhabitant,37000
2013,AT34,Vorarlberg,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,139
2013,AT34,Vorarlberg,Million euro,15066
2013,AT34,Vorarlberg,Million purchasing power standard (PPS),13846
2013,ATZZ,Extra-Regio NUTS 2,Euro per inhabitant, 
2013,ATZZ,Extra-Regio NUTS 2,Euro per inhabitant in percentage of the EU average, 
2013,ATZZ,Extra-Regio NUTS 2,Purchasing power standard (PPS) per inhabitant, 
2013,ATZZ,Extra-Regio NUTS 2,Purchasing power standards (PPS) per inhabitant in percentage of the EU average, 
2013,ATZZ,Extra-Regio NUTS 2,Million euro,89
2013,ATZZ,Extra-Regio NUTS 2,Million purchasing power standard (PPS),82
2013,PL11,L�dzkie,Euro per inhabitant,9600
2013,PL11,L�dzkie,Euro per inhabitant in percentage of the EU average,36
2013,PL11,L�dzkie,Purchasing power standard (PPS) per inhabitant,16700
2013,PL11,L�dzkie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,62
2013,PL11,L�dzkie,Million euro,24070
2013,PL11,L�dzkie,Million purchasing power standard (PPS),41944
2013,PL12,Mazowieckie,Euro per inhabitant,16400
2013,PL12,Mazowieckie,Euro per inhabitant in percentage of the EU average,62
2013,PL12,Mazowieckie,Purchasing power standard (PPS) per inhabitant,28700
2013,PL12,Mazowieckie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,107
2013,PL12,Mazowieckie,Million euro,87298
2013,PL12,Mazowieckie,Million purchasing power standard (PPS),152128
2013,PL21,Malopolskie,Euro per inhabitant,9100
2013,PL21,Malopolskie,Euro per inhabitant in percentage of the EU average,34
2013,PL21,Malopolskie,Purchasing power standard (PPS) per inhabitant,15800
2013,PL21,Malopolskie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,59
2013,PL21,Malopolskie,Million euro,30514
2013,PL21,Malopolskie,Million purchasing power standard (PPS),53176
2013,PL22,Slaskie,Euro per inhabitant,10700
2013,PL22,Slaskie,Euro per inhabitant in percentage of the EU average,40
2013,PL22,Slaskie,Purchasing power standard (PPS) per inhabitant,18600
2013,PL22,Slaskie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,70
2013,PL22,Slaskie,Million euro,49120
2013,PL22,Slaskie,Million purchasing power standard (PPS),85599
2013,PL31,Lubelskie,Euro per inhabitant,7200
2013,PL31,Lubelskie,Euro per inhabitant in percentage of the EU average,27
2013,PL31,Lubelskie,Purchasing power standard (PPS) per inhabitant,12600
2013,PL31,Lubelskie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,47
2013,PL31,Lubelskie,Million euro,15661
2013,PL31,Lubelskie,Million purchasing power standard (PPS),27292
2013,PL32,Podkarpackie,Euro per inhabitant,7300
2013,PL32,Podkarpackie,Euro per inhabitant in percentage of the EU average,27
2013,PL32,Podkarpackie,Purchasing power standard (PPS) per inhabitant,12700
2013,PL32,Podkarpackie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,47
2013,PL32,Podkarpackie,Million euro,15506
2013,PL32,Podkarpackie,Million purchasing power standard (PPS),27022
2013,PL33,Swietokrzyskie,Euro per inhabitant,7500
2013,PL33,Swietokrzyskie,Euro per inhabitant in percentage of the EU average,28
2013,PL33,Swietokrzyskie,Purchasing power standard (PPS) per inhabitant,13000
2013,PL33,Swietokrzyskie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,49
2013,PL33,Swietokrzyskie,Million euro,9497
2013,PL33,Swietokrzyskie,Million purchasing power standard (PPS),16551
2013,PL34,Podlaskie,Euro per inhabitant,7500
2013,PL34,Podlaskie,Euro per inhabitant in percentage of the EU average,28
2013,PL34,Podlaskie,Purchasing power standard (PPS) per inhabitant,13000
2013,PL34,Podlaskie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,49
2013,PL34,Podlaskie,Million euro,8940
2013,PL34,Podlaskie,Million purchasing power standard (PPS),15579
2013,PL41,Wielkopolskie,Euro per inhabitant,11000
2013,PL41,Wielkopolskie,Euro per inhabitant in percentage of the EU average,41
2013,PL41,Wielkopolskie,Purchasing power standard (PPS) per inhabitant,19200
2013,PL41,Wielkopolskie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,72
2013,PL41,Wielkopolskie,Million euro,38067
2013,PL41,Wielkopolskie,Million purchasing power standard (PPS),66336
2013,PL42,Zachodniopomorskie,Euro per inhabitant,8500
2013,PL42,Zachodniopomorskie,Euro per inhabitant in percentage of the EU average,32
2013,PL42,Zachodniopomorskie,Purchasing power standard (PPS) per inhabitant,14900
2013,PL42,Zachodniopomorskie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,56
2013,PL42,Zachodniopomorskie,Million euro,14682
2013,PL42,Zachodniopomorskie,Million purchasing power standard (PPS),25585
2013,PL43,Lubuskie,Euro per inhabitant,8500
2013,PL43,Lubuskie,Euro per inhabitant in percentage of the EU average,32
2013,PL43,Lubuskie,Purchasing power standard (PPS) per inhabitant,14800
2013,PL43,Lubuskie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,56
2013,PL43,Lubuskie,Million euro,8711
2013,PL43,Lubuskie,Million purchasing power standard (PPS),15180
2013,PL51,Dolnoslaskie,Euro per inhabitant,11500
2013,PL51,Dolnoslaskie,Euro per inhabitant in percentage of the EU average,43
2013,PL51,Dolnoslaskie,Purchasing power standard (PPS) per inhabitant,20000
2013,PL51,Dolnoslaskie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,75
2013,PL51,Dolnoslaskie,Million euro,33387
2013,PL51,Dolnoslaskie,Million purchasing power standard (PPS),58181
2013,PL52,Opolskie,Euro per inhabitant,8200
2013,PL52,Opolskie,Euro per inhabitant in percentage of the EU average,31
2013,PL52,Opolskie,Purchasing power standard (PPS) per inhabitant,14400
2013,PL52,Opolskie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,54
2013,PL52,Opolskie,Million euro,8307
2013,PL52,Opolskie,Million purchasing power standard (PPS),14476
2013,PL61,Kujawsko-Pomorskie,Euro per inhabitant,8400
2013,PL61,Kujawsko-Pomorskie,Euro per inhabitant in percentage of the EU average,31
2013,PL61,Kujawsko-Pomorskie,Purchasing power standard (PPS) per inhabitant,14600
2013,PL61,Kujawsko-Pomorskie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,55
2013,PL61,Kujawsko-Pomorskie,Million euro,17593
2013,PL61,Kujawsko-Pomorskie,Million purchasing power standard (PPS),30659
2013,PL62,Warminsko-Mazurskie,Euro per inhabitant,7300
2013,PL62,Warminsko-Mazurskie,Euro per inhabitant in percentage of the EU average,27
2013,PL62,Warminsko-Mazurskie,Purchasing power standard (PPS) per inhabitant,12800
2013,PL62,Warminsko-Mazurskie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,48
2013,PL62,Warminsko-Mazurskie,Million euro,10615
2013,PL62,Warminsko-Mazurskie,Million purchasing power standard (PPS),18497
2013,PL63,Pomorskie,Euro per inhabitant,9900
2013,PL63,Pomorskie,Euro per inhabitant in percentage of the EU average,37
2013,PL63,Pomorskie,Purchasing power standard (PPS) per inhabitant,17200
2013,PL63,Pomorskie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,64
2013,PL63,Pomorskie,Million euro,22634
2013,PL63,Pomorskie,Million purchasing power standard (PPS),39442
2013,PT11,Norte,Euro per inhabitant,13500
2013,PT11,Norte,Euro per inhabitant in percentage of the EU average,51
2013,PT11,Norte,Purchasing power standard (PPS) per inhabitant,17100
2013,PT11,Norte,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,64
2013,PT11,Norte,Million euro,49404
2013,PT11,Norte,Million purchasing power standard (PPS),62544
2013,PT15,Algarve,Euro per inhabitant,16200
2013,PT15,Algarve,Euro per inhabitant in percentage of the EU average,61
2013,PT15,Algarve,Purchasing power standard (PPS) per inhabitant,20500
2013,PT15,Algarve,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,77
2013,PT15,Algarve,Million euro,7189
2013,PT15,Algarve,Million purchasing power standard (PPS),9101
2013,PT16,Centro (PT),Euro per inhabitant,14100
2013,PT16,Centro (PT),Euro per inhabitant in percentage of the EU average,53
2013,PT16,Centro (PT),Purchasing power standard (PPS) per inhabitant,17800
2013,PT16,Centro (PT),Purchasing power standards (PPS) per inhabitant in percentage of the EU average,67
2013,PT16,Centro (PT),Million euro,32177
2013,PT16,Centro (PT),Million purchasing power standard (PPS),40735
2013,PT17,�rea Metropolitana de Lisboa,Euro per inhabitant,22300
