"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IND","CPI","TOT","AGRWTH","Q","2007-Q1",7.002801,
"IND","CPI","TOT","AGRWTH","Q","2007-Q2",6.318681,
"IND","CPI","TOT","AGRWTH","Q","2007-Q3",6.702413,
"IND","CPI","TOT","AGRWTH","Q","2007-Q4",5.511811,
"IND","CPI","TOT","AGRWTH","Q","2008-Q1",6.282722,
"IND","CPI","TOT","AGRWTH","Q","2008-Q2",7.751938,
"IND","CPI","TOT","AGRWTH","Q","2008-Q3",9.045226,
"IND","CPI","TOT","AGRWTH","Q","2008-Q4",10.19901,
"IND","CPI","TOT","AGRWTH","Q","2009-Q1",9.359606,
"IND","CPI","TOT","AGRWTH","Q","2009-Q2",8.872902,
"IND","CPI","TOT","AGRWTH","Q","2009-Q3",11.75115,
"IND","CPI","TOT","AGRWTH","Q","2009-Q4",13.31828,
"IND","CPI","TOT","AGRWTH","Q","2010-Q1",15.31532,
"IND","CPI","TOT","AGRWTH","Q","2010-Q2",13.65639,
"IND","CPI","TOT","AGRWTH","Q","2010-Q3",10.30928,
"IND","CPI","TOT","AGRWTH","Q","2010-Q4",9.163346,
"IND","CPI","TOT","AGRWTH","Q","2011-Q1",8.984375,
"IND","CPI","TOT","AGRWTH","Q","2011-Q2",8.914729,
"IND","CPI","TOT","AGRWTH","Q","2011-Q3",9.158878,
"IND","CPI","TOT","AGRWTH","Q","2011-Q4",8.39416,
"IND","CPI","TOT","AGRWTH","Q","2012-Q1",7.168459,
"IND","CPI","TOT","AGRWTH","Q","2012-Q2",10.14235,
"IND","CPI","TOT","AGRWTH","Q","2012-Q3",9.760274,
"IND","CPI","TOT","AGRWTH","Q","2012-Q4",10.10101,
"IND","CPI","TOT","AGRWTH","Q","2013-Q1",11.70569,
"IND","CPI","TOT","AGRWTH","Q","2013-Q2",10.66236,
"IND","CPI","TOT","AGRWTH","Q","2013-Q3",10.76443,
"IND","CPI","TOT","AGRWTH","Q","2013-Q4",10.55046,
"IND","CPI","TOT","AGRWTH","Q","2014-Q1",6.886228,
"IND","CPI","TOT","AGRWTH","Q","2014-Q2",6.861314,
"IND","CPI","TOT","AGRWTH","Q","2014-Q3",6.760563,
"IND","CPI","TOT","AGRWTH","Q","2014-Q4",4.979253,
"IND","CPI","TOT","AGRWTH","Q","2015-Q1",6.582633,
"IND","CPI","TOT","AGRWTH","Q","2015-Q2",5.874317,
"IND","CPI","TOT","AGRWTH","Q","2015-Q3",4.617414,
"IND","CPI","TOT","AGRWTH","Q","2015-Q4",6.455863,
"IND","CPI","TOT","AGRWTH","Q","2016-Q1",5.65046,
"IND","CPI","TOT","AGRWTH","Q","2016-Q2",6.193548,
"IND","CPI","TOT","AGRWTH","Q","2016-Q3",5.296343,
"IND","CPI","TOT","AGRWTH","Q","2016-Q4",2.722772,
"IND","CPI","TOT","AGRWTH","Q","2017-Q1",2.363184,
"IND","CPI","TOT","AGRWTH","Q","2017-Q2",1.45808,
"IND","CPI","TOT","AGRWTH","Q","2017-Q3",2.39521,
"IND","CPI","TOT","AGRWTH","Q","2017-Q4",3.73494,
"IDN","CPI","TOT","AGRWTH","Q","1969-Q1",28.17869,
"IDN","CPI","TOT","AGRWTH","Q","1969-Q2",19.93356,
"IDN","CPI","TOT","AGRWTH","Q","1969-Q3",11.41141,
"IDN","CPI","TOT","AGRWTH","Q","1969-Q4",5.449591,
"IDN","CPI","TOT","AGRWTH","Q","1970-Q1",13.13673,
"IDN","CPI","TOT","AGRWTH","Q","1970-Q2",15.23546,
"IDN","CPI","TOT","AGRWTH","Q","1970-Q3",12.39892,
"IDN","CPI","TOT","AGRWTH","Q","1970-Q4",9.043927,
"IDN","CPI","TOT","AGRWTH","Q","1971-Q1",6.398104,
"IDN","CPI","TOT","AGRWTH","Q","1971-Q2",5.048077,
"IDN","CPI","TOT","AGRWTH","Q","1971-Q3",2.158273,
"IDN","CPI","TOT","AGRWTH","Q","1971-Q4",3.317536,
"IDN","CPI","TOT","AGRWTH","Q","1972-Q1",0.8908686,
"IDN","CPI","TOT","AGRWTH","Q","1972-Q2",3.203661,
"IDN","CPI","TOT","AGRWTH","Q","1972-Q3",4.460094,
"IDN","CPI","TOT","AGRWTH","Q","1972-Q4",17.66055,
"IDN","CPI","TOT","AGRWTH","Q","1973-Q1",20.75055,
"IDN","CPI","TOT","AGRWTH","Q","1973-Q2",27.93792,
"IDN","CPI","TOT","AGRWTH","Q","1973-Q3",42.47191,
"IDN","CPI","TOT","AGRWTH","Q","1973-Q4",32.94347,
"IDN","CPI","TOT","AGRWTH","Q","1974-Q1",45.52102,
"IDN","CPI","TOT","AGRWTH","Q","1974-Q2",47.14038,
"IDN","CPI","TOT","AGRWTH","Q","1974-Q3",36.2776,
"IDN","CPI","TOT","AGRWTH","Q","1974-Q4",34.75073,
"IDN","CPI","TOT","AGRWTH","Q","1975-Q1",20.60302,
"IDN","CPI","TOT","AGRWTH","Q","1975-Q2",17.66784,
"IDN","CPI","TOT","AGRWTH","Q","1975-Q3",19.21296,
"IDN","CPI","TOT","AGRWTH","Q","1975-Q4",19.26007,
"IDN","CPI","TOT","AGRWTH","Q","1976-Q1",21.04167,
"IDN","CPI","TOT","AGRWTH","Q","1976-Q2",19.81982,
"IDN","CPI","TOT","AGRWTH","Q","1976-Q3",21.74757,
"IDN","CPI","TOT","AGRWTH","Q","1976-Q4",16.9708,
"IDN","CPI","TOT","AGRWTH","Q","1977-Q1",12.39243,
"IDN","CPI","TOT","AGRWTH","Q","1977-Q2",11.69591,
"IDN","CPI","TOT","AGRWTH","Q","1977-Q3",9.888357,
"IDN","CPI","TOT","AGRWTH","Q","1977-Q4",10.37442,
"IDN","CPI","TOT","AGRWTH","Q","1978-Q1",10.1072,
"IDN","CPI","TOT","AGRWTH","Q","1978-Q2",9.124907,
"IDN","CPI","TOT","AGRWTH","Q","1978-Q3",6.894049,
"IDN","CPI","TOT","AGRWTH","Q","1978-Q4",6.501767,
"IDN","CPI","TOT","AGRWTH","Q","1979-Q1",8.275382,
"IDN","CPI","TOT","AGRWTH","Q","1979-Q2",13.98218,
"IDN","CPI","TOT","AGRWTH","Q","1979-Q3",20.84182,
"IDN","CPI","TOT","AGRWTH","Q","1979-Q4",21.49967,
"IDN","CPI","TOT","AGRWTH","Q","1980-Q1",21.13038,
"IDN","CPI","TOT","AGRWTH","Q","1980-Q2",18.76127,
"IDN","CPI","TOT","AGRWTH","Q","1980-Q3",15.78652,
"IDN","CPI","TOT","AGRWTH","Q","1980-Q4",16.93064,
"IDN","CPI","TOT","AGRWTH","Q","1981-Q1",16.9141,
"IDN","CPI","TOT","AGRWTH","Q","1981-Q2",13.72152,
"IDN","CPI","TOT","AGRWTH","Q","1981-Q3",10.96555,
"IDN","CPI","TOT","AGRWTH","Q","1981-Q4",8.080337,
"IDN","CPI","TOT","AGRWTH","Q","1982-Q1",10.56689,
"IDN","CPI","TOT","AGRWTH","Q","1982-Q2",9.082814,
"IDN","CPI","TOT","AGRWTH","Q","1982-Q3",8.570179,
"IDN","CPI","TOT","AGRWTH","Q","1982-Q4",9.593777,
"IDN","CPI","TOT","AGRWTH","Q","1983-Q1",9.351928,
"IDN","CPI","TOT","AGRWTH","Q","1983-Q2",12.28571,
"IDN","CPI","TOT","AGRWTH","Q","1983-Q3",13.45147,
"IDN","CPI","TOT","AGRWTH","Q","1983-Q4",12.06625,
"IDN","CPI","TOT","AGRWTH","Q","1984-Q1",12.11553,
"IDN","CPI","TOT","AGRWTH","Q","1984-Q2",11.45038,
"IDN","CPI","TOT","AGRWTH","Q","1984-Q3",9.513667,
"IDN","CPI","TOT","AGRWTH","Q","1984-Q4",8.866995,
"IDN","CPI","TOT","AGRWTH","Q","1985-Q1",4.416193,
"IDN","CPI","TOT","AGRWTH","Q","1985-Q2",4.924984,
"IDN","CPI","TOT","AGRWTH","Q","1985-Q3",4.797407,
"IDN","CPI","TOT","AGRWTH","Q","1985-Q4",4.751131,
"IDN","CPI","TOT","AGRWTH","Q","1986-Q1",5.831464,
"IDN","CPI","TOT","AGRWTH","Q","1986-Q2",3.699099,
"IDN","CPI","TOT","AGRWTH","Q","1986-Q3",4.670585,
"IDN","CPI","TOT","AGRWTH","Q","1986-Q4",9.071275,
"IDN","CPI","TOT","AGRWTH","Q","1987-Q1",8.749621,
"IDN","CPI","TOT","AGRWTH","Q","1987-Q2",9.56235,
"IDN","CPI","TOT","AGRWTH","Q","1987-Q3",9.988179,
"IDN","CPI","TOT","AGRWTH","Q","1987-Q4",8.826025,
"IDN","CPI","TOT","AGRWTH","Q","1988-Q1",8.741648,
"IDN","CPI","TOT","AGRWTH","Q","1988-Q2",8.645691,
"IDN","CPI","TOT","AGRWTH","Q","1988-Q3",8.758732,
"IDN","CPI","TOT","AGRWTH","Q","1988-Q4",6.13465,
"IDN","CPI","TOT","AGRWTH","Q","1989-Q1",6.323605,
"IDN","CPI","TOT","AGRWTH","Q","1989-Q2",7.202216,
"IDN","CPI","TOT","AGRWTH","Q","1989-Q3",5.879447,
"IDN","CPI","TOT","AGRWTH","Q","1989-Q4",6.269899,
"IDN","CPI","TOT","AGRWTH","Q","1990-Q1",6.14014,
"IDN","CPI","TOT","AGRWTH","Q","1990-Q2",5.825699,
"IDN","CPI","TOT","AGRWTH","Q","1990-Q3",9.30938,
"IDN","CPI","TOT","AGRWTH","Q","1990-Q4",9.910117,
"IDN","CPI","TOT","AGRWTH","Q","1991-Q1",9.414701,
"IDN","CPI","TOT","AGRWTH","Q","1991-Q2",9.522753,
"IDN","CPI","TOT","AGRWTH","Q","1991-Q3",9.114194,
"IDN","CPI","TOT","AGRWTH","Q","1991-Q4",9.62466,
"IDN","CPI","TOT","AGRWTH","Q","1992-Q1",9.827908,
"IDN","CPI","TOT","AGRWTH","Q","1992-Q2",9.221726,
"IDN","CPI","TOT","AGRWTH","Q","1992-Q3",6.318466,
"IDN","CPI","TOT","AGRWTH","Q","1992-Q4",4.973221,
"IDN","CPI","TOT","AGRWTH","Q","1993-Q1",9.193883,
"IDN","CPI","TOT","AGRWTH","Q","1993-Q2",9.445166,
"IDN","CPI","TOT","AGRWTH","Q","1993-Q3",9.825207,
"IDN","CPI","TOT","AGRWTH","Q","1993-Q4",10.20408,
"IDN","CPI","TOT","AGRWTH","Q","1994-Q1",7.918396,
"IDN","CPI","TOT","AGRWTH","Q","1994-Q2",7.61275,
"IDN","CPI","TOT","AGRWTH","Q","1994-Q3",8.895963,
"IDN","CPI","TOT","AGRWTH","Q","1994-Q4",9.656085,
"IDN","CPI","TOT","AGRWTH","Q","1995-Q1",9.147709,
"IDN","CPI","TOT","AGRWTH","Q","1995-Q2",10.47739,
"IDN","CPI","TOT","AGRWTH","Q","1995-Q3",9.292308,
"IDN","CPI","TOT","AGRWTH","Q","1995-Q4",8.790711,
"IDN","CPI","TOT","AGRWTH","Q","1996-Q1",10.62674,
"IDN","CPI","TOT","AGRWTH","Q","1996-Q2",7.986309,
"IDN","CPI","TOT","AGRWTH","Q","1996-Q3",7.052365,
"IDN","CPI","TOT","AGRWTH","Q","1996-Q4",6.361746,
"IDN","CPI","TOT","AGRWTH","Q","1997-Q1",4.444739,
"IDN","CPI","TOT","AGRWTH","Q","1997-Q2",4.873217,
"IDN","CPI","TOT","AGRWTH","Q","1997-Q3",6.364234,
"IDN","CPI","TOT","AGRWTH","Q","1997-Q4",9.173834,
"IDN","CPI","TOT","AGRWTH","Q","1998-Q1",27.7185,
"IDN","CPI","TOT","AGRWTH","Q","1998-Q2",49.66629,
"IDN","CPI","TOT","AGRWTH","Q","1998-Q3",76.32587,
"IDN","CPI","TOT","AGRWTH","Q","1998-Q4",78.3958,
"IDN","CPI","TOT","AGRWTH","Q","1999-Q1",55.74895,
"IDN","CPI","TOT","AGRWTH","Q","1999-Q2",30.86243,
"IDN","CPI","TOT","AGRWTH","Q","1999-Q3",6.639557,
"IDN","CPI","TOT","AGRWTH","Q","1999-Q4",1.699451,
"IDN","CPI","TOT","AGRWTH","Q","2000-Q1",-0.5939077,
"IDN","CPI","TOT","AGRWTH","Q","2000-Q2",1.093037,
"IDN","CPI","TOT","AGRWTH","Q","2000-Q3",5.680473,
"IDN","CPI","TOT","AGRWTH","Q","2000-Q4",8.763158,
"IDN","CPI","TOT","AGRWTH","Q","2001-Q1",9.334447,
"IDN","CPI","TOT","AGRWTH","Q","2001-Q2",11.15563,
"IDN","CPI","TOT","AGRWTH","Q","2001-Q3",12.75974,
"IDN","CPI","TOT","AGRWTH","Q","2001-Q4",12.64215,
"IDN","CPI","TOT","AGRWTH","Q","2002-Q1",14.54845,
"IDN","CPI","TOT","AGRWTH","Q","2002-Q2",12.69097,
"IDN","CPI","TOT","AGRWTH","Q","2002-Q3",10.37793,
"IDN","CPI","TOT","AGRWTH","Q","2002-Q4",10.2191,
"IDN","CPI","TOT","AGRWTH","Q","2003-Q1",7.802001,
"IDN","CPI","TOT","AGRWTH","Q","2003-Q2",7.215029,
"IDN","CPI","TOT","AGRWTH","Q","2003-Q3",6.378087,
"IDN","CPI","TOT","AGRWTH","Q","2003-Q4",5.695493,
"IDN","CPI","TOT","AGRWTH","Q","2004-Q1",4.83917,
"IDN","CPI","TOT","AGRWTH","Q","2004-Q2",6.383785,
"IDN","CPI","TOT","AGRWTH","Q","2004-Q3",6.709896,
"IDN","CPI","TOT","AGRWTH","Q","2004-Q4",6.305891,
"IDN","CPI","TOT","AGRWTH","Q","2005-Q1",7.74747,
"IDN","CPI","TOT","AGRWTH","Q","2005-Q2",7.661147,
"IDN","CPI","TOT","AGRWTH","Q","2005-Q3",8.397182,
"IDN","CPI","TOT","AGRWTH","Q","2005-Q4",17.7825,
"IDN","CPI","TOT","AGRWTH","Q","2006-Q1",16.90396,
"IDN","CPI","TOT","AGRWTH","Q","2006-Q2",15.51375,
"IDN","CPI","TOT","AGRWTH","Q","2006-Q3",14.87184,
"IDN","CPI","TOT","AGRWTH","Q","2006-Q4",6.052351,
"IDN","CPI","TOT","AGRWTH","Q","2007-Q1",6.359673,
"IDN","CPI","TOT","AGRWTH","Q","2007-Q2",6.024269,
"IDN","CPI","TOT","AGRWTH","Q","2007-Q3",6.506825,
"IDN","CPI","TOT","AGRWTH","Q","2007-Q4",6.72406,
"IDN","CPI","TOT","AGRWTH","Q","2008-Q1",7.646182,
"IDN","CPI","TOT","AGRWTH","Q","2008-Q2",10.21269,
"IDN","CPI","TOT","AGRWTH","Q","2008-Q3",11.89322,
"IDN","CPI","TOT","AGRWTH","Q","2008-Q4",11.08509,
"IDN","CPI","TOT","AGRWTH","Q","2009-Q1",7.653816,
"IDN","CPI","TOT","AGRWTH","Q","2009-Q2",4.7603,
"IDN","CPI","TOT","AGRWTH","Q","2009-Q3",2.765579,
"IDN","CPI","TOT","AGRWTH","Q","2009-Q4",2.588428,
"IDN","CPI","TOT","AGRWTH","Q","2010-Q1",3.657146,
"IDN","CPI","TOT","AGRWTH","Q","2010-Q2",4.371473,
"IDN","CPI","TOT","AGRWTH","Q","2010-Q3",6.150381,
"IDN","CPI","TOT","AGRWTH","Q","2010-Q4",6.31636,
"IDN","CPI","TOT","AGRWTH","Q","2011-Q1",6.830616,
"IDN","CPI","TOT","AGRWTH","Q","2011-Q2",5.891747,
"IDN","CPI","TOT","AGRWTH","Q","2011-Q3",4.667863,
"IDN","CPI","TOT","AGRWTH","Q","2011-Q4",4.118231,
"IDN","CPI","TOT","AGRWTH","Q","2012-Q1",3.724921,
"IDN","CPI","TOT","AGRWTH","Q","2012-Q2",4.495066,
"IDN","CPI","TOT","AGRWTH","Q","2012-Q3",4.48568,
"IDN","CPI","TOT","AGRWTH","Q","2012-Q4",4.40657,
"IDN","CPI","TOT","AGRWTH","Q","2013-Q1",4.726128,
"IDN","CPI","TOT","AGRWTH","Q","2013-Q2",5.229061,
"IDN","CPI","TOT","AGRWTH","Q","2013-Q3",7.871714,
"IDN","CPI","TOT","AGRWTH","Q","2013-Q4",7.754348,
"IDN","CPI","TOT","AGRWTH","Q","2014-Q1",7.761377,
"IDN","CPI","TOT","AGRWTH","Q","2014-Q2",7.089409,
"IDN","CPI","TOT","AGRWTH","Q","2014-Q3",4.351557,
"IDN","CPI","TOT","AGRWTH","Q","2014-Q4",6.475784,
"IDN","CPI","TOT","AGRWTH","Q","2015-Q1",6.542981,
"IDN","CPI","TOT","AGRWTH","Q","2015-Q2",7.065006,
"IDN","CPI","TOT","AGRWTH","Q","2015-Q3",7.089158,
"IDN","CPI","TOT","AGRWTH","Q","2015-Q4",4.811763,
"IDN","CPI","TOT","AGRWTH","Q","2016-Q1",4.335105,
"IDN","CPI","TOT","AGRWTH","Q","2016-Q2",3.461163,
"IDN","CPI","TOT","AGRWTH","Q","2016-Q3",3.024735,
"IDN","CPI","TOT","AGRWTH","Q","2016-Q4",3.302582,
"IDN","CPI","TOT","AGRWTH","Q","2017-Q1",3.645384,
"IDN","CPI","TOT","AGRWTH","Q","2017-Q2",4.291568,
"IDN","CPI","TOT","AGRWTH","Q","2017-Q3",3.80633,
"IDN","CPI","TOT","AGRWTH","Q","2017-Q4",3.498203,
"ISR","CPI","TOT","AGRWTH","Q","1971-Q1",12.17751,
"ISR","CPI","TOT","AGRWTH","Q","1971-Q2",11.83399,
"ISR","CPI","TOT","AGRWTH","Q","1971-Q3",11.43219,
"ISR","CPI","TOT","AGRWTH","Q","1971-Q4",12.42888,
"ISR","CPI","TOT","AGRWTH","Q","1972-Q1",12.89293,
"ISR","CPI","TOT","AGRWTH","Q","1972-Q2",13.46268,
"ISR","CPI","TOT","AGRWTH","Q","1972-Q3",13.07784,
"ISR","CPI","TOT","AGRWTH","Q","1972-Q4",12.14434,
"ISR","CPI","TOT","AGRWTH","Q","1973-Q1",14.17883,
"ISR","CPI","TOT","AGRWTH","Q","1973-Q2",19.10509,
"ISR","CPI","TOT","AGRWTH","Q","1973-Q3",22.08381,
"ISR","CPI","TOT","AGRWTH","Q","1973-Q4",24.33669,
"ISR","CPI","TOT","AGRWTH","Q","1974-Q1",34.63533,
"ISR","CPI","TOT","AGRWTH","Q","1974-Q2",37.4209,
"ISR","CPI","TOT","AGRWTH","Q","1974-Q3",37.56632,
"ISR","CPI","TOT","AGRWTH","Q","1974-Q4",47.95117,
"ISR","CPI","TOT","AGRWTH","Q","1975-Q1",47.22458,
"ISR","CPI","TOT","AGRWTH","Q","1975-Q2",41.17638,
"ISR","CPI","TOT","AGRWTH","Q","1975-Q3",38.33474,
"ISR","CPI","TOT","AGRWTH","Q","1975-Q4",32.50034,
"ISR","CPI","TOT","AGRWTH","Q","1976-Q1",22.62213,
"ISR","CPI","TOT","AGRWTH","Q","1976-Q2",28.94909,
"ISR","CPI","TOT","AGRWTH","Q","1976-Q3",36.8952,
"ISR","CPI","TOT","AGRWTH","Q","1976-Q4",35.77677,
"ISR","CPI","TOT","AGRWTH","Q","1977-Q1",35.3351,
"ISR","CPI","TOT","AGRWTH","Q","1977-Q2",30.961,
"ISR","CPI","TOT","AGRWTH","Q","1977-Q3",31.31978,
"ISR","CPI","TOT","AGRWTH","Q","1977-Q4",40.17784,
"ISR","CPI","TOT","AGRWTH","Q","1978-Q1",47.61498,
"ISR","CPI","TOT","AGRWTH","Q","1978-Q2",53.3775,
"ISR","CPI","TOT","AGRWTH","Q","1978-Q3",52.14725,
"ISR","CPI","TOT","AGRWTH","Q","1978-Q4",49.12831,
"ISR","CPI","TOT","AGRWTH","Q","1979-Q1",53.82411,
"ISR","CPI","TOT","AGRWTH","Q","1979-Q2",64.73227,
"ISR","CPI","TOT","AGRWTH","Q","1979-Q3",82.91931,
"ISR","CPI","TOT","AGRWTH","Q","1979-Q4",103.3944,
"ISR","CPI","TOT","AGRWTH","Q","1980-Q1",119.3784,
"ISR","CPI","TOT","AGRWTH","Q","1980-Q2",131.1491,
"ISR","CPI","TOT","AGRWTH","Q","1980-Q3",132.6426,
"ISR","CPI","TOT","AGRWTH","Q","1980-Q4",136.1609,
"ISR","CPI","TOT","AGRWTH","Q","1981-Q1",133.5394,
"ISR","CPI","TOT","AGRWTH","Q","1981-Q2",123.9868,
"ISR","CPI","TOT","AGRWTH","Q","1981-Q3",115.3617,
"ISR","CPI","TOT","AGRWTH","Q","1981-Q4",104.604,
"ISR","CPI","TOT","AGRWTH","Q","1982-Q1",103.8282,
"ISR","CPI","TOT","AGRWTH","Q","1982-Q2",110.448,
"ISR","CPI","TOT","AGRWTH","Q","1982-Q3",128.5483,
"ISR","CPI","TOT","AGRWTH","Q","1982-Q4",130.4858,
"ISR","CPI","TOT","AGRWTH","Q","1983-Q1",132.863,
"ISR","CPI","TOT","AGRWTH","Q","1983-Q2",136.4557,
"ISR","CPI","TOT","AGRWTH","Q","1983-Q3",126.1588,
"ISR","CPI","TOT","AGRWTH","Q","1983-Q4",174.9066,
"ISR","CPI","TOT","AGRWTH","Q","1984-Q1",225.1312,
"ISR","CPI","TOT","AGRWTH","Q","1984-Q2",295.9944,
"ISR","CPI","TOT","AGRWTH","Q","1984-Q3",401.8903,
"ISR","CPI","TOT","AGRWTH","Q","1984-Q4",462.6119,
"ISR","CPI","TOT","AGRWTH","Q","1985-Q1",406.2477,
"ISR","CPI","TOT","AGRWTH","Q","1985-Q2",386.0283,
"ISR","CPI","TOT","AGRWTH","Q","1985-Q3",373.7766,
"ISR","CPI","TOT","AGRWTH","Q","1985-Q4",205.7245,
"ISR","CPI","TOT","AGRWTH","Q","1986-Q1",139.1401,
"ISR","CPI","TOT","AGRWTH","Q","1986-Q2",73.61946,
"ISR","CPI","TOT","AGRWTH","Q","1986-Q3",21.12969,
"ISR","CPI","TOT","AGRWTH","Q","1986-Q4",18.54649,
"ISR","CPI","TOT","AGRWTH","Q","1987-Q1",23.21951,
"ISR","CPI","TOT","AGRWTH","Q","1987-Q2",20.42543,
"ISR","CPI","TOT","AGRWTH","Q","1987-Q3",19.51599,
"ISR","CPI","TOT","AGRWTH","Q","1987-Q4",16.77083,
"ISR","CPI","TOT","AGRWTH","Q","1988-Q1",15.54968,
"ISR","CPI","TOT","AGRWTH","Q","1988-Q2",16.47273,
"ISR","CPI","TOT","AGRWTH","Q","1988-Q3",15.93144,
"ISR","CPI","TOT","AGRWTH","Q","1988-Q4",17.00962,
"ISR","CPI","TOT","AGRWTH","Q","1989-Q1",20.13382,
"ISR","CPI","TOT","AGRWTH","Q","1989-Q2",19.48466,
"ISR","CPI","TOT","AGRWTH","Q","1989-Q3",20.99573,
"ISR","CPI","TOT","AGRWTH","Q","1989-Q4",20.35734,
"ISR","CPI","TOT","AGRWTH","Q","1990-Q1",15.94937,
"ISR","CPI","TOT","AGRWTH","Q","1990-Q2",16.4284,
"ISR","CPI","TOT","AGRWTH","Q","1990-Q3",18.01082,
"ISR","CPI","TOT","AGRWTH","Q","1990-Q4",18.15115,
"ISR","CPI","TOT","AGRWTH","Q","1991-Q1",17.9476,
"ISR","CPI","TOT","AGRWTH","Q","1991-Q2",18.29344,
"ISR","CPI","TOT","AGRWTH","Q","1991-Q3",21.15959,
"ISR","CPI","TOT","AGRWTH","Q","1991-Q4",18.52275,
"ISR","CPI","TOT","AGRWTH","Q","1992-Q1",16.91966,
"ISR","CPI","TOT","AGRWTH","Q","1992-Q2",14.35609,
"ISR","CPI","TOT","AGRWTH","Q","1992-Q3",8.633449,
"ISR","CPI","TOT","AGRWTH","Q","1992-Q4",8.673306,
"ISR","CPI","TOT","AGRWTH","Q","1993-Q1",10.84547,
"ISR","CPI","TOT","AGRWTH","Q","1993-Q2",10.89231,
"ISR","CPI","TOT","AGRWTH","Q","1993-Q3",10.59643,
"ISR","CPI","TOT","AGRWTH","Q","1993-Q4",11.42477,
"ISR","CPI","TOT","AGRWTH","Q","1994-Q1",10.0436,
"ISR","CPI","TOT","AGRWTH","Q","1994-Q2",11.31723,
"ISR","CPI","TOT","AGRWTH","Q","1994-Q3",13.66824,
"ISR","CPI","TOT","AGRWTH","Q","1994-Q4",14.20173,
"ISR","CPI","TOT","AGRWTH","Q","1995-Q1",13.13639,
"ISR","CPI","TOT","AGRWTH","Q","1995-Q2",10.47073,
"ISR","CPI","TOT","AGRWTH","Q","1995-Q3",8.804665,
"ISR","CPI","TOT","AGRWTH","Q","1995-Q4",8.070867,
"ISR","CPI","TOT","AGRWTH","Q","1996-Q1",9.777778,
"ISR","CPI","TOT","AGRWTH","Q","1996-Q2",12.31904,
"ISR","CPI","TOT","AGRWTH","Q","1996-Q3",12.08467,
"ISR","CPI","TOT","AGRWTH","Q","1996-Q4",10.90294,
"ISR","CPI","TOT","AGRWTH","Q","1997-Q1",10.29858,
"ISR","CPI","TOT","AGRWTH","Q","1997-Q2",8.633268,
"ISR","CPI","TOT","AGRWTH","Q","1997-Q3",9.060483,
"ISR","CPI","TOT","AGRWTH","Q","1997-Q4",8.094791,
"ISR","CPI","TOT","AGRWTH","Q","1998-Q1",5.597614,
"ISR","CPI","TOT","AGRWTH","Q","1998-Q2",4.701142,
"ISR","CPI","TOT","AGRWTH","Q","1998-Q3",3.616835,
"ISR","CPI","TOT","AGRWTH","Q","1998-Q4",7.79249,
"ISR","CPI","TOT","AGRWTH","Q","1999-Q1",7.27185,
"ISR","CPI","TOT","AGRWTH","Q","1999-Q2",5.912638,
"ISR","CPI","TOT","AGRWTH","Q","1999-Q3",5.963021,
"ISR","CPI","TOT","AGRWTH","Q","1999-Q4",1.882132,
"ISR","CPI","TOT","AGRWTH","Q","2000-Q1",1.504963,
"ISR","CPI","TOT","AGRWTH","Q","2000-Q2",1.978934,
"ISR","CPI","TOT","AGRWTH","Q","2000-Q3",1.041667,
"ISR","CPI","TOT","AGRWTH","Q","2000-Q4",0,
"ISR","CPI","TOT","AGRWTH","Q","2001-Q1",0.2755205,
"ISR","CPI","TOT","AGRWTH","Q","2001-Q2",0.8560616,
"ISR","CPI","TOT","AGRWTH","Q","2001-Q3",1.664048,
"ISR","CPI","TOT","AGRWTH","Q","2001-Q4",1.596083,
"ISR","CPI","TOT","AGRWTH","Q","2002-Q1",3.815261,
"ISR","CPI","TOT","AGRWTH","Q","2002-Q2",5.711456,
"ISR","CPI","TOT","AGRWTH","Q","2002-Q3",6.472703,
"ISR","CPI","TOT","AGRWTH","Q","2002-Q4",6.708115,
"ISR","CPI","TOT","AGRWTH","Q","2003-Q1",5.231061,
"ISR","CPI","TOT","AGRWTH","Q","2003-Q2",1.477467,
"ISR","CPI","TOT","AGRWTH","Q","2003-Q3",-1.515597,
"ISR","CPI","TOT","AGRWTH","Q","2003-Q4",-2.095124,
"ISR","CPI","TOT","AGRWTH","Q","2004-Q1",-2.487725,
"ISR","CPI","TOT","AGRWTH","Q","2004-Q2",-0.6905623,
"ISR","CPI","TOT","AGRWTH","Q","2004-Q3",0.5996003,
"ISR","CPI","TOT","AGRWTH","Q","2004-Q4",0.9705488,
"ISR","CPI","TOT","AGRWTH","Q","2005-Q1",0.7720712,
"ISR","CPI","TOT","AGRWTH","Q","2005-Q2",0.2649007,
"ISR","CPI","TOT","AGRWTH","Q","2005-Q3",1.688742,
"ISR","CPI","TOT","AGRWTH","Q","2005-Q4",2.58535,
"ISR","CPI","TOT","AGRWTH","Q","2006-Q1",3.131246,
"ISR","CPI","TOT","AGRWTH","Q","2006-Q2",3.566711,
"ISR","CPI","TOT","AGRWTH","Q","2006-Q3",1.986324,
"ISR","CPI","TOT","AGRWTH","Q","2006-Q4",-0.193861,
"ISR","CPI","TOT","AGRWTH","Q","2007-Q1",-0.5824775,
"ISR","CPI","TOT","AGRWTH","Q","2007-Q2",-1.089453,
"ISR","CPI","TOT","AGRWTH","Q","2007-Q3",0.8923611,
"ISR","CPI","TOT","AGRWTH","Q","2007-Q4",2.767149,
