Entity,Code,Year,"Military expenditure (1914-2007, real prices) (Correlates of War: National Material Capabilities (v4.0)) (US-$)"
Egypt,EGY,1993,2346191003
Egypt,EGY,1994,2479228351
Egypt,EGY,1995,2724592937
Egypt,EGY,1996,2927540808
Egypt,EGY,1997,2879429176
Egypt,EGY,1998,2998964240
Egypt,EGY,1999,3055917572
Egypt,EGY,2000,4099000000
Egypt,EGY,2001,4222101730.9999995
Egypt,EGY,2002,3177763405
Egypt,EGY,2003,2579242333
Egypt,EGY,2004,3297836737
Egypt,EGY,2005,3413047723
Egypt,EGY,2006,3745985972
Egypt,EGY,2007,3903529895
El Salvador,SLV,1914,22001290.580000002
El Salvador,SLV,1920,10425462.95
El Salvador,SLV,1921,1351504.8830000001
El Salvador,SLV,1922,1414232.678
El Salvador,SLV,1923,1128664.99
El Salvador,SLV,1924,1125779.0219999999
El Salvador,SLV,1925,1351185
El Salvador,SLV,1926,1386583.665
El Salvador,SLV,1927,1662868.367
El Salvador,SLV,1928,2113557.692
El Salvador,SLV,1929,1811506.061
El Salvador,SLV,1930,1339081.761
El Salvador,SLV,1931,1513288.889
El Salvador,SLV,1932,1366641.0599999998
El Salvador,SLV,1933,1281272.109
El Salvador,SLV,1934,10270590.969999999
El Salvador,SLV,1935,16978457.65
El Salvador,SLV,1936,15089842.7
El Salvador,SLV,1937,13353764.99
El Salvador,SLV,1938,14540271.27
El Salvador,SLV,1939,15074278.61
El Salvador,SLV,1942,12803505.870000001
El Salvador,SLV,1943,11292288.049999999
El Salvador,SLV,1944,11936508.47
El Salvador,SLV,1945,14332739.55
El Salvador,SLV,1946,10683755.59
El Salvador,SLV,1947,11448082.23
El Salvador,SLV,1948,14222366.180000002
El Salvador,SLV,1949,16890566.27
El Salvador,SLV,1950,23489029.82
El Salvador,SLV,1951,26375033.29
El Salvador,SLV,1952,27788991.32
El Salvador,SLV,1953,33242154.349999998
El Salvador,SLV,1954,31043267.970000003
El Salvador,SLV,1955,34524318.769999996
El Salvador,SLV,1956,35422896.21
El Salvador,SLV,1957,37818111.85
El Salvador,SLV,1958,36609647.06
El Salvador,SLV,1959,29640000
El Salvador,SLV,1960,28670869.57
El Salvador,SLV,1961,28733333.330000002
El Salvador,SLV,1962,39731984.35
El Salvador,SLV,1963,38568424.54
El Salvador,SLV,1964,35662493.199999996
El Salvador,SLV,1965,39587465.239999995
El Salvador,SLV,1966,39177743.11
El Salvador,SLV,1967,39227751.39
El Salvador,SLV,1968,36677828.410000004
El Salvador,SLV,1969,39658373.379999995
El Salvador,SLV,1970,35788696.8
El Salvador,SLV,1971,40910793.65
El Salvador,SLV,1972,41043346.68
El Salvador,SLV,1973,77910531.51
El Salvador,SLV,1974,74300195.12
El Salvador,SLV,1975,72802716.83999999
El Salvador,SLV,1976,93871487.3
El Salvador,SLV,1977,116519635.7
El Salvador,SLV,1978,128062021.3
El Salvador,SLV,1979,136785065.1
El Salvador,SLV,1980,132854438.9
El Salvador,SLV,1981,195779884.6
El Salvador,SLV,1982,220894818.6
El Salvador,SLV,1983,241572442.1
El Salvador,SLV,1984,302640165.90000004
El Salvador,SLV,1985,360522012.6
El Salvador,SLV,1986,224356164.4
El Salvador,SLV,1987,284652866.90000004
El Salvador,SLV,1988,313132139.4
El Salvador,SLV,1989,177070114.89999998
El Salvador,SLV,1990,176400160.29999998
El Salvador,SLV,1991,168372960.9
El Salvador,SLV,1992,203071418.4
El Salvador,SLV,1993,113342560.6
El Salvador,SLV,1994,146489768.29999998
El Salvador,SLV,1995,157648035.1
El Salvador,SLV,1996,159082268.60000002
El Salvador,SLV,1997,184753749.5
El Salvador,SLV,1998,169262870.9
El Salvador,SLV,1999,174886849
El Salvador,SLV,2000,168000000
El Salvador,SLV,2001,161335522.39999998
El Salvador,SLV,2002,104962488.2
El Salvador,SLV,2003,100073092
El Salvador,SLV,2004,97400583.48
El Salvador,SLV,2005,94361778.45
El Salvador,SLV,2006,91555110.22
El Salvador,SLV,2007,93381857.41
Equatorial Guinea,GNQ,1969,13358211.649999999
Equatorial Guinea,GNQ,1970,12540416.85
Equatorial Guinea,GNQ,1971,3420634.9209999996
Equatorial Guinea,GNQ,1972,3278222.5779999997
Equatorial Guinea,GNQ,1973,3108959.757
Equatorial Guinea,GNQ,1974,2853310.105
Equatorial Guinea,GNQ,1975,2611288.265
Equatorial Guinea,GNQ,1976,8664298.67
Equatorial Guinea,GNQ,1980,3690401.082
Equatorial Guinea,GNQ,1981,3375515.2509999997
Equatorial Guinea,GNQ,1982,9535028.139
Equatorial Guinea,GNQ,1994,2219541.943
Equatorial Guinea,GNQ,1995,2174455.656
Equatorial Guinea,GNQ,1996,2135332.464
Equatorial Guinea,GNQ,1997,5248686.066000001
Equatorial Guinea,GNQ,1998,7268957.646
Equatorial Guinea,GNQ,1999,10227301.11
Equatorial Guinea,GNQ,2000,4000000
Equatorial Guinea,GNQ,2001,3911164.179
Equatorial Guinea,GNQ,2002,4814793.039
Equatorial Guinea,GNQ,2003,5664514.641
Equatorial Guinea,GNQ,2004,6432114.004
Equatorial Guinea,GNQ,2005,6231438.199999999
Equatorial Guinea,GNQ,2006,6909819.639
Equatorial Guinea,GNQ,2007,6730223.957
Eritrea,ERI,1993,103141730.1
Eritrea,ERI,1994,45500609.839999996
Eritrea,ERI,1995,43489113.120000005
Eritrea,ERI,1996,65127640.160000004
Eritrea,ERI,1997,205748493.79999998
Eritrea,ERI,1998,308411488.7
Eritrea,ERI,1999,316023604.3
Eritrea,ERI,2000,196000000
Eritrea,ERI,2001,169157850.70000002
Eritrea,ERI,2002,145406749.79999998
Eritrea,ERI,2003,263399930.79999998
Eritrea,ERI,2004,66158886.88999999
Eritrea,ERI,2005,57863354.71
Estonia,EST,1918,28180028.18
Estonia,EST,1919,30953487.669999998
Estonia,EST,1920,29967239.8
Estonia,EST,1921,43120203.13
Estonia,EST,1922,40216712.51
Estonia,EST,1923,33563366.199999996
Estonia,EST,1924,30796310.59
Estonia,EST,1925,40494605
Estonia,EST,1926,41630135.46
Estonia,EST,1927,42148281.629999995
Estonia,EST,1928,43033692.309999995
Estonia,EST,1929,40638946.46
Estonia,EST,1930,42558765.2
Estonia,EST,1931,41941088.89
Estonia,EST,1932,37495858.28
Estonia,EST,1933,38672134.69
Estonia,EST,1934,50359708.39
Estonia,EST,1935,42508260.43
Estonia,EST,1936,54900037.45
Estonia,EST,1937,57195353.72
Estonia,EST,1938,59857450.06
Estonia,EST,1939,52179411.69
Estonia,EST,1940,48670661.75
Estonia,EST,1992,43283222.33
Estonia,EST,1993,87273771.63000001
Estonia,EST,1994,22084442.34
Estonia,EST,1995,82411869.36
Estonia,EST,1996,117443285.5
Estonia,EST,1997,68232918.86
Estonia,EST,1998,63343773.78
Estonia,EST,1999,72613837.89
Estonia,EST,2000,78000000
Estonia,EST,2001,89956776.11999999
Estonia,EST,2002,95332902.16
Estonia,EST,2003,162382753.1
Estonia,EST,2004,167234964.10000002
Estonia,EST,2005,182492118.7
Estonia,EST,2006,205567134.3
Estonia,EST,2007,289399630.2
Ethiopia,ETH,1959,50867750
Ethiopia,ETH,1960,70346695.64999999
Ethiopia,ETH,1961,84142322.58
Ethiopia,ETH,1962,90664909.45
Ethiopia,ETH,1963,99137147.6
Ethiopia,ETH,1964,109127229.2
Ethiopia,ETH,1965,146788919.8
Ethiopia,ETH,1966,172552407.70000002
Ethiopia,ETH,1967,174290389.1
Ethiopia,ETH,1968,160525041.20000002
Ethiopia,ETH,1969,141528927.9
Ethiopia,ETH,1970,130075383.9
Ethiopia,ETH,1971,126173539.69999999
Ethiopia,ETH,1972,136685490.4
Ethiopia,ETH,1973,151092335.2
Ethiopia,ETH,1974,213653007.3
Ethiopia,ETH,1975,326724387.8
Ethiopia,ETH,1976,316912814.7
Ethiopia,ETH,1977,315220570.59999996
Ethiopia,ETH,1978,441896734.6
Ethiopia,ETH,1979,583056397.6999999
Ethiopia,ETH,1980,704945950.1999999
Ethiopia,ETH,1981,742667363.6
Ethiopia,ETH,1982,729566321.4
Ethiopia,ETH,1983,771082416.9
Ethiopia,ETH,1984,810051096.8000001
Ethiopia,ETH,1985,639297089.4000001
Ethiopia,ETH,1986,625196496.5999999
Ethiopia,ETH,1987,644823928.9000001
Ethiopia,ETH,1988,708577073.1999999
Ethiopia,ETH,1989,682056328.6
Ethiopia,ETH,1990,1606648195
Ethiopia,ETH,1991,439120289.9
Ethiopia,ETH,1992,941090973.5
Ethiopia,ETH,1993,171147266.4
Ethiopia,ETH,1994,133172516.60000001
Ethiopia,ETH,1995,129380111.5
Ethiopia,ETH,1996,135593611.5
Ethiopia,ETH,1997,140664786.6
Ethiopia,ETH,1998,401869515.59999996
Ethiopia,ETH,1999,454092169.40000004
Ethiopia,ETH,2000,670000000
Ethiopia,ETH,2001,567118806
Ethiopia,ETH,2002,325480009.4
Ethiopia,ETH,2003,263399930.79999998
Ethiopia,ETH,2004,319767953.3
Ethiopia,ETH,2005,267061637.1
Ethiopia,ETH,2006,297985971.9
Ethiopia,ETH,2007,282669406.20000005
Fiji,FJI,1970,1724756.472
Fiji,FJI,1971,1990809.524
Fiji,FJI,1972,2386546.037
Fiji,FJI,1973,2742102.506
Fiji,FJI,1974,2841896.8639999996
Fiji,FJI,1975,3807258.291
Fiji,FJI,1976,5500591.898
Fiji,FJI,1977,5844624.929
Fiji,FJI,1978,6945404.521000001
Fiji,FJI,1979,7462832.228
Fiji,FJI,1980,10838707.979999999
Fiji,FJI,1981,16823568.009999998
Fiji,FJI,1982,23958347.37
Fiji,FJI,1983,22692520.16
Fiji,FJI,1984,21153809.45
Fiji,FJI,1985,19735718.9
Fiji,FJI,1986,20220099.32
Fiji,FJI,1987,19101741.53
Fiji,FJI,1988,31709583.74
Fiji,FJI,1989,31985300.51
Fiji,FJI,1990,31470681.44
Fiji,FJI,1991,38452695.65
Fiji,FJI,1992,26793823.15
Fiji,FJI,1993,30829176.47
Fiji,FJI,1994,37732213.04
Fiji,FJI,1995,52186935.74
Fiji,FJI,1996,52315645.37
Fiji,FJI,1997,50387386.23
Fiji,FJI,1998,35306365.71
Fiji,FJI,1999,35795553.89
Fiji,FJI,2000,33000000
Fiji,FJI,2001,25422567.16
Fiji,FJI,2002,27925799.62
Fiji,FJI,2003,28322573.209999997
Fiji,FJI,2004,51456912.03
Fiji,FJI,2005,43620067.4
Fiji,FJI,2006,37140280.56
Fiji,FJI,2007,42063899.73
Finland,FIN,1919,59374134.72
Finland,FIN,1920,44013318.07
Finland,FIN,1921,77211713.87
Finland,FIN,1922,67010917.27
Finland,FIN,1923,98424530.18
Finland,FIN,1924,105114404.3
Finland,FIN,1925,126896744
Finland,FIN,1926,125192192.2
Finland,FIN,1927,126637035.69999999
Finland,FIN,1928,124691615.39999999
Finland,FIN,1929,133364896.00000001
Finland,FIN,1930,143693773.6
Finland,FIN,1931,170541911.1
Finland,FIN,1932,103875566.9
Finland,FIN,1933,106345585
Finland,FIN,1934,184278916.1
Finland,FIN,1935,190769536
Finland,FIN,1936,202281590.5
Finland,FIN,1937,217774377.70000002
Finland,FIN,1938,276578173.9
Finland,FIN,1939,697602983.8000001
Finland,FIN,1940,903952787.2
Finland,FIN,1941,885242221.2
Finland,FIN,1942,872832037.4
Finland,FIN,1943,839870197.1
Finland,FIN,1944,861339104.7
Finland,FIN,1945,843395376.1
Finland,FIN,1946,747285010.3
Finland,FIN,1947,675455910.8
Finland,FIN,1948,644353873.5
Finland,FIN,1949,647359143.5999999
Finland,FIN,1950,255240707.6
Finland,FIN,1951,363653907.59999996
Finland,FIN,1952,253383086.2
Finland,FIN,1953,282947235.5
Finland,FIN,1954,340068296.09999996
Finland,FIN,1955,371362729.40000004
Finland,FIN,1956,376179960.8
Finland,FIN,1957,393938665.09999996
Finland,FIN,1958,310098161.8
Finland,FIN,1959,365156250
Finland,FIN,1960,390888891.3
Finland,FIN,1961,454751344.09999996
Finland,FIN,1962,655953090
Finland,FIN,1963,538436935.3
Finland,FIN,1964,577299982
Finland,FIN,1965,606550909.6
Finland,FIN,1966,603060444.6
Finland,FIN,1967,605270134.9
Finland,FIN,1968,556669404.8000001
Finland,FIN,1969,494647387.2
Finland,FIN,1970,501343587.5
Finland,FIN,1971,565704603.2
Finland,FIN,1972,669672030
Finland,FIN,1973,777808878.9
Finland,FIN,1974,867985493.7
Finland,FIN,1975,1032816735
Finland,FIN,1976,1085807434
Finland,FIN,1977,1021940126
Finland,FIN,1978,1055747223.9999999
Finland,FIN,1979,1080841388
Finland,FIN,1980,1292099833
Finland,FIN,1981,1142297990
Finland,FIN,1982,1249153842
Finland,FIN,1983,1200975867
Finland,FIN,1984,1157727072
Finland,FIN,1985,1083271364
Finland,FIN,1986,1430270548
Finland,FIN,1987,1763868759
Finland,FIN,1988,2008273637
Finland,FIN,1989,1996696692
Finland,FIN,1990,2379311068
Finland,FIN,1991,2610985507
Finland,FIN,1992,2668938642
Finland,FIN,1993,2380193772
Finland,FIN,1994,2217322401
Finland,FIN,1995,2593038370
Finland,FIN,1996,2407587353
Finland,FIN,1997,2053285989
Finland,FIN,1998,2003117043
Finland,FIN,1999,1681368303
Finland,FIN,2000,1560000000
Finland,FIN,2001,1400196776
Finland,FIN,2002,1778584548
Finland,FIN,2003,2171397279
Finland,FIN,2004,2310966674
Finland,FIN,2005,2455186651
Finland,FIN,2006,2375250501
Finland,FIN,2007,2650866961
France,FRA,1914,16417881490
France,FRA,1915,45458622050
France,FRA,1916,52656642460
France,FRA,1917,54021432620
France,FRA,1918,61341896990
France,FRA,1919,4931495048
France,FRA,1920,2467677760
France,FRA,1921,2546858971
France,FRA,1922,4031697907
France,FRA,1923,3446110798
France,FRA,1924,2183602687
France,FRA,1925,2659467829
France,FRA,1926,2294600213
France,FRA,1927,3778588435
France,FRA,1928,3161053462
France,FRA,1929,3126568472
France,FRA,1930,4280271843.0000005
France,FRA,1931,4743930800
France,FRA,1932,5895299062
France,FRA,1933,5840717903
France,FRA,1934,7476483035
France,FRA,1935,8976862551
France,FRA,1936,10175900850
France,FRA,1937,8744025676
France,FRA,1938,9282388010
France,FRA,1939,10426216470
France,FRA,1940,57491836430
France,FRA,1941,5707978293
France,FRA,1942,6484857739
France,FRA,1944,9912388521
France,FRA,1945,9792651313
France,FRA,1946,8860850367
France,FRA,1947,11715479450
France,FRA,1948,5481475747
France,FRA,1949,7517321094
France,FRA,1950,8869598212
France,FRA,1951,12238989000
France,FRA,1952,16509286570
France,FRA,1953,18851985490
France,FRA,1954,18347641830
France,FRA,1955,15514892030
France,FRA,1956,18591931010
France,FRA,1957,18180269390
France,FRA,1958,17437752940
France,FRA,1959,17318500000
France,FRA,1960,18256597830
France,FRA,1961,19133359830
France,FRA,1962,20677966540
France,FRA,1963,21141141580
France,FRA,1964,22130444850
France,FRA,1965,22630065030
France,FRA,1966,23191776050
France,FRA,1967,24338084550
France,FRA,1968,23407667030
France,FRA,1969,21800809540
France,FRA,1970,21318769730
France,FRA,1971,21539556800
France,FRA,1972,24690487370
France,FRA,1973,29514875250
France,FRA,1974,28402000010
France,FRA,1975,34037395710
France,FRA,1976,33095417710
France,FRA,1977,34992885710
France,FRA,1978,41106366860
France,FRA,1979,45596756320
France,FRA,1980,48759402150
France,FRA,1981,40282411670
France,FRA,1982,35793885390
France,FRA,1983,33109016840
France,FRA,1984,29838897210
France,FRA,1985,23914626830
France,FRA,1986,33975936640
France,FRA,1987,40445920850
France,FRA,1988,40561842530
France,FRA,1989,36347510480
France,FRA,1990,42668160850
France,FRA,1991,44315544930
France,FRA,1992,40463430640
France,FRA,1993,42163432530
France,FRA,1994,50143891580
France,FRA,1995,51934698880
France,FRA,1996,50608447070
France,FRA,1997,43588238300
France,FRA,1998,42402945220
France,FRA,1999,38670448230
France,FRA,2000,34053000000
France,FRA,2001,32178125490
France,FRA,2002,35140285510
France,FRA,2003,43646973480
France,FRA,2004,49033842800
France,FRA,2005,47342016410
France,FRA,2006,46918539080
France,FRA,2007,51033605710
Gabon,GAB,1960,2342391.304
Gabon,GAB,1961,4634408.602000001
Gabon,GAB,1962,6879858.58
Gabon,GAB,1963,11335133.219999999
Gabon,GAB,1964,8920081.111
Gabon,GAB,1965,13146191.440000001
Gabon,GAB,1966,12783867.91
Gabon,GAB,1967,12422121.27
Gabon,GAB,1968,11916324.77
Gabon,GAB,1969,13184138.629999999
Gabon,GAB,1970,10779727.950000001
Gabon,GAB,1971,18686928.57
Gabon,GAB,1972,21862466.369999997
Gabon,GAB,1973,29413868.259999998
Gabon,GAB,1974,30324979.790000003
Gabon,GAB,1975,44008041.14
Gabon,GAB,1976,49792486.7
Gabon,GAB,1977,67415930.85000001
Gabon,GAB,1978,117370584.8
Gabon,GAB,1979,136274132.60000002
Gabon,GAB,1980,138578251
Gabon,GAB,1981,137098239.70000002
Gabon,GAB,1982,125007397.2
Gabon,GAB,1983,112305193.6
Gabon,GAB,1984,99893399.13000001
Gabon,GAB,1985,113049402.5
Gabon,GAB,1986,208931678.1
Gabon,GAB,1987,175019535.8
Gabon,GAB,1988,203165945.5
Gabon,GAB,1989,185413000.5
Gabon,GAB,1990,122644900.4
Gabon,GAB,1994,105428242.3
Gabon,GAB,1995,110897238.4
Gabon,GAB,1996,121713950.5
Gabon,GAB,1997,120719779.5
Gabon,GAB,1998,140187040.29999998
Gabon,GAB,1999,138068565
Gabon,GAB,2000,125000000
Gabon,GAB,2001,117334925.39999999
Gabon,GAB,2002,12518461.9
Gabon,GAB,2003,14161286.6
Gabon,GAB,2004,15620848.29
Gabon,GAB,2005,101483422.1
Gabon,GAB,2006,95873747.49
Gabon,GAB,2007,103477193.3
Gambia,GMB,1981,3375515.2509999997
Gambia,GMB,1983,11772834.2
Gambia,GMB,1985,2446399.371
Gambia,GMB,1987,1367340.124
Gambia,GMB,1988,3963697.967
Gambia,GMB,1989,1271781.3329999999
Gambia,GMB,1993,2833564.014
Gambia,GMB,1994,15536793.600000001
Gambia,GMB,1995,16308417.42
Gambia,GMB,1996,16014993.479999999
Gambia,GMB,1997,15746058.2
Gambia,GMB,1998,15576337.81
Gambia,GMB,1999,16363681.780000001
Gambia,GMB,2000,3000000
Gambia,GMB,2001,2933373.134
Gambia,GMB,2002,2888875.823
Gambia,GMB,2003,1888171.547
Gambia,GMB,2004,1837746.858
Gambia,GMB,2005,2670616.3710000003
Gambia,GMB,2006,2591182.365
Gambia,GMB,2007,3365111.979
Georgia,GEO,1992,986346889.6
Georgia,GEO,1994,119855264.89999999
Georgia,GEO,1995,115246149.8
Georgia,GEO,1996,117443285.5
Georgia,GEO,1997,114421356.19999999
Georgia,GEO,1998,116303322.3
Georgia,GEO,1999,113523042.3
Georgia,GEO,2000,290000000
Georgia,GEO,2001,259114626.9
Georgia,GEO,2002,337035512.70000005
Georgia,GEO,2003,330430020.8
Georgia,GEO,2004,77185368.04
Georgia,GEO,2005,190503967.8
Georgia,GEO,2006,292803607.20000005
Georgia,GEO,2007,482052290.90000004
Germany,DEU,1914,23729488640
Germany,DEU,1915,64660859840
Germany,DEU,1916,56888388270
Germany,DEU,1917,66309569650
Germany,DEU,1918,69865141890
Germany,DEU,1919,621734674.6
Germany,DEU,1920,538830745.2
Germany,DEU,1921,597349164.1
Germany,DEU,1922,235033615.3
Germany,DEU,1923,7136804123
Germany,DEU,1924,990176854.4
Germany,DEU,1925,1210809162
Germany,DEU,1926,1277549251
Germany,DEU,1927,1413730577
Germany,DEU,1928,1517161442
Germany,DEU,1929,1360341791
Germany,DEU,1930,1397306066
Germany,DEU,1931,1406448778
Germany,DEU,1932,1622105321
Germany,DEU,1933,5038162479
Germany,DEU,1934,7492544041
Germany,DEU,1935,16642895000
Germany,DEU,1936,23849128340
Germany,DEU,1937,32391412760
Germany,DEU,1938,74873945510
Germany,DEU,1939,122223880600
Germany,DEU,1940,213538499400
Germany,DEU,1941,272652188899.99997
Germany,DEU,1942,322491035200
Germany,DEU,1943,374736670100
Germany,DEU,1944,414234400800
Germany,DEU,1945,84739039840
Germany,DEU,1990,45623902950
Germany,DEU,1991,38334014490
Germany,DEU,1992,38734422560
Germany,DEU,1993,41596719720
Germany,DEU,1994,39174915300
Germany,DEU,1995,44747035710
Germany,DEU,1996,42523010690
Germany,DEU,1997,34869121010
Germany,DEU,1998,35100758050
Germany,DEU,1999,31890770330
Germany,DEU,2000,27924000000
Germany,DEU,2001,26304534690
Germany,DEU,2002,28314834900
Germany,DEU,2003,33321507380
Germany,DEU,2004,35158854020
Germany,DEU,2005,34050358729.999996
Germany,DEU,2006,32783639280
Germany,DEU,2007,35424533800
Ghana,GHA,1957,39645002.410000004
Ghana,GHA,1958,39899698.239999995
Ghana,GHA,1959,46554750
Ghana,GHA,1960,81440260.87
Ghana,GHA,1961,118423043
Ghana,GHA,1962,125517366.7
Ghana,GHA,1963,115673586
Ghana,GHA,1964,115470695.2
Ghana,GHA,1965,129780323
Ghana,GHA,1966,127050865.8
Ghana,GHA,1967,188814588.2
Ghana,GHA,1968,183611431.9
Ghana,GHA,1969,176896023.1
Ghana,GHA,1970,156701312
Ghana,GHA,1971,142000817.5
Ghana,GHA,1972,99923502.39999999
Ghana,GHA,1973,128400038
Ghana,GHA,1974,172602434.79999998
Ghana,GHA,1975,205740791.1
Ghana,GHA,1976,271254436.2
Ghana,GHA,1977,318177838.9
Ghana,GHA,1978,290448148.9
Ghana,GHA,1979,247941034.4
Ghana,GHA,1980,189007581.8
Ghana,GHA,1981,459591591.29999995
Ghana,GHA,1982,340220928.20000005
Ghana,GHA,1983,287556826.7
Ghana,GHA,1984,116569610.4
Ghana,GHA,1985,90831518.17
Ghana,GHA,1986,72326818.49000001
Ghana,GHA,1987,61913160.79
Ghana,GHA,1988,27745885.77
Ghana,GHA,1989,52753489.67
Ghana,GHA,1990,55668520.29
Ghana,GHA,1991,79516376.81
Ghana,GHA,1992,54956927.87
Ghana,GHA,1993,57804705.88
Ghana,GHA,1994,116525952
Ghana,GHA,1995,131554567.19999999
Ghana,GHA,1996,131322946.49999999
Ghana,GHA,1997,140664786.6
Ghana,GHA,1998,142263885.4
Ghana,GHA,1999,123750343.39999999
Ghana,GHA,2000,40000000
Ghana,GHA,2001,33244895.52
Ghana,GHA,2002,36592427.089999996
Ghana,GHA,2003,48148374.45
Ghana,GHA,2004,51456912.03
Ghana,GHA,2005,67655614.74000001
Ghana,GHA,2006,71689378.76
Ghana,GHA,2007,87492911.44
Greece,GRC,1914,103971053.6
Greece,GRC,1915,120539500.8
Greece,GRC,1916,145800798.9
Greece,GRC,1917,320520984.1
Greece,GRC,1918,320174779.4
Greece,GRC,1919,413715427.90000004
Greece,GRC,1920,434426109.1
Greece,GRC,1921,1148227353
Greece,GRC,1922,806095689.8000001
Greece,GRC,1923,270525345.09999996
Greece,GRC,1924,317878300.40000004
Greece,GRC,1925,179838629
Greece,GRC,1926,312022106.6
Greece,GRC,1927,205218011.20000002
Greece,GRC,1928,187982307.70000002
Greece,GRC,1929,198554299
Greece,GRC,1930,205840901.5
Greece,GRC,1931,247240755.6
Greece,GRC,1932,244813137.7
Greece,GRC,1933,104808058.5
Greece,GRC,1934,198205499.4
Greece,GRC,1935,231983706.70000002
Greece,GRC,1936,444680079.90000004
Greece,GRC,1937,450326267.40000004
Greece,GRC,1938,304154202.2
Greece,GRC,1939,507066139.29999995
Greece,GRC,1940,625959907.6999999
Greece,GRC,1941,753057798.4
Greece,GRC,1945,685186124.4
Greece,GRC,1946,673879998.3
Greece,GRC,1947,633646904.6
Greece,GRC,1948,605070758.8
Greece,GRC,1949,655282815.1999999
Greece,GRC,1950,782570618.2
Greece,GRC,1951,969845745.2
Greece,GRC,1952,964381933.9
Greece,GRC,1953,992467907.6999999
Greece,GRC,1954,611589845.1
Greece,GRC,1955,644831121.5
Greece,GRC,1956,837899090.6999999
Greece,GRC,1957,734858110
Greece,GRC,1958,717582801.8000001
Greece,GRC,1959,749706750
Greece,GRC,1960,797973076.0999999
Greece,GRC,1961,777653763.4000001
Greece,GRC,1962,778467670.8
Greece,GRC,1963,812562465.5
Greece,GRC,1964,839107260.2
Greece,GRC,1965,918162065.8
Greece,GRC,1966,1017484315
Greece,GRC,1967,1295177868
Greece,GRC,1968,1455867651
Greece,GRC,1969,1609796950
Greece,GRC,1970,1701759719
Greece,GRC,1971,1771204762
Greece,GRC,1972,1836788110
Greece,GRC,1973,2097932262
Greece,GRC,1974,2995881451
Greece,GRC,1975,3715184267
Greece,GRC,1976,3861457596
Greece,GRC,1977,4285144767
Greece,GRC,1978,4614926195
Greece,GRC,1979,4876576656
Greece,GRC,1980,4198753831
Greece,GRC,1981,4240472468.9999995
Greece,GRC,1982,4193421149
Greece,GRC,1983,3862310660
Greece,GRC,1984,3561702726
Greece,GRC,1985,2918511530
Greece,GRC,1986,2397806507
Greece,GRC,1987,2912434463
Greece,GRC,1988,3289869313
Greece,GRC,1989,4031546824
Greece,GRC,1990,4807680096
Greece,GRC,1991,4723510145
Greece,GRC,1992,5105795664
Greece,GRC,1993,4376156263
Greece,GRC,1994,3662244207
Greece,GRC,1995,5497023898
Greece,GRC,1996,6085697523
Greece,GRC,1997,5828141008
Greece,GRC,1998,6179652422
Greece,GRC,1999,5324332959
Greece,GRC,2000,5528000000
Greece,GRC,2001,5394473194
Greece,GRC,2002,4401683796
Greece,GRC,2003,4574095573
Greece,GRC,2004,5458108169
Greece,GRC,2005,6040934232
